transaction_id,customer_id,card_number,timestamp,amount,merchant_id,merchant_category,merchant_lat,merchant_long,is_fraud,fraud_type,hour,day_of_week,month,distance_from_home
TXN_00084498,CUST_03068,CARD_64893,2025-12-29T04:38:15.805431Z,1518.32,MERCHANT_1812,grocery,14.7336,72.1684,0,none,4,0,12,234.79
TXN_00060569,CUST_02659,CARD_24015,2026-01-13T05:29:15.805431Z,192.7,MERCHANT_0368,retail,14.0532,80.0685,0,none,5,1,1,263.8
TXN_00080747,CUST_03771,CARD_31458,2026-01-14T00:20:15.805431Z,33.28,MERCHANT_1188,jewelry,23.5524,81.0468,0,none,0,2,1,232.9
TXN_00037195,CUST_00027,CARD_47241,2026-01-14T07:12:15.805431Z,235.45,MERCHANT_0364,gas,19.2011,82.42,0,none,7,2,1,225.47
TXN_00016524,CUST_00295,CARD_52719,2026-01-12T10:21:15.805431Z,2243.66,MERCHANT_0394,gas,24.3828,75.2593,0,none,10,0,1,70.91
TXN_00013612,CUST_03306,CARD_66870,2025-12-31T03:40:15.805431Z,1232.17,MERCHANT_0538,retail,23.1403,85.7153,0,none,3,2,12,219.72
TXN_00027697,CUST_02881,CARD_16946,2026-01-13T22:36:15.805431Z,983.64,MERCHANT_1600,jewelry,20.7395,80.126,0,none,22,1,1,147.67
TXN_00016959,CUST_02605,CARD_61898,2026-01-17T06:34:15.805431Z,970.13,MERCHANT_0709,electronics,15.6566,80.1148,0,none,6,5,1,92.51
TXN_00034354,CUST_01825,CARD_50412,2025-12-24T17:47:15.805431Z,2430.24,MERCHANT_0752,jewelry,23.492,75.0534,0,none,17,2,12,210.96
TXN_00033502,CUST_02587,CARD_61831,2026-01-11T03:49:15.805431Z,100.99,MERCHANT_1567,jewelry,16.78,72.1065,0,none,3,6,1,277.78
TXN_00007043,CUST_02168,CARD_93012,2025-12-31T18:44:15.805431Z,260.5,MERCHANT_0448,gas,22.3826,76.4848,0,none,18,2,12,100.12
TXN_00020511,CUST_02012,CARD_28075,2025-12-28T08:26:15.805431Z,68.19,MERCHANT_1006,luxury_goods,11.5006,82.2559,0,none,8,6,12,70.57
TXN_00006369,CUST_02789,CARD_80120,2025-12-29T00:33:15.805431Z,59.77,MERCHANT_1443,grocery,17.0746,79.543,0,none,0,0,12,45.63
TXN_00098955,CUST_00185,CARD_39968,2026-01-11T21:36:18.805431Z,1626.55,MERCHANT_0696,restaurant,21.3811,76.8239,1,merchant_collusion,21,6,1,181.96
TXN_00051985,CUST_04497,CARD_99777,2026-01-01T10:31:15.805431Z,603.03,MERCHANT_0337,restaurant,18.7893,71.6435,0,none,10,3,1,216.24
TXN_00028974,CUST_04243,CARD_92795,2026-01-02T19:32:15.805431Z,2542.97,MERCHANT_1930,restaurant,31.5348,82.5805,0,none,19,4,1,114.83
TXN_00001963,CUST_03465,CARD_48199,2026-01-01T02:30:15.805431Z,184.98,MERCHANT_0130,gas,20.6342,70.5734,0,none,2,3,1,317.03
TXN_00085329,CUST_03285,CARD_44432,2025-12-27T11:04:15.805431Z,442.83,MERCHANT_1991,jewelry,22.1043,86.229,0,none,11,5,12,96.73
TXN_00092357,CUST_04837,CARD_00862,2026-01-11T19:33:15.805431Z,5670.06,MERCHANT_0223,jewelry,14.5366,69.8629,0,none,19,6,1,155.86
TXN_00068044,CUST_02498,CARD_69523,2025-12-27T07:38:15.805431Z,5675.05,MERCHANT_1071,grocery,19.6952,81.1334,0,none,7,5,12,367.94
TXN_00010044,CUST_02668,CARD_04194,2025-12-28T10:59:15.805431Z,48.3,MERCHANT_1933,retail,19.5297,71.2301,0,none,10,6,12,635.17
TXN_00082822,CUST_04728,CARD_58731,2025-12-30T09:12:15.805431Z,759.68,MERCHANT_1155,electronics,22.6973,82.4331,0,none,9,1,12,753.25
TXN_00044049,CUST_04230,CARD_30546,2025-12-27T21:45:15.805431Z,111.16,MERCHANT_0310,grocery,13.8457,89.1905,0,none,21,5,12,364.26
TXN_00040834,CUST_03048,CARD_81496,2025-12-24T02:23:15.805431Z,147.69,MERCHANT_0248,retail,19.9555,84.6073,0,none,2,2,12,231.83
TXN_00093608,CUST_01145,CARD_15877,2026-01-01T14:02:15.805431Z,3603.34,MERCHANT_1761,retail,17.6625,87.3517,0,none,14,3,1,135.47
TXN_00040799,CUST_04472,CARD_94107,2026-01-14T23:41:15.805431Z,571.52,MERCHANT_0570,luxury_goods,23.5484,80.1687,0,none,23,2,1,413.01
TXN_00090467,CUST_00243,CARD_92079,2025-12-24T03:09:15.805431Z,77.68,MERCHANT_1749,electronics,16.3242,72.894,0,none,3,2,12,123.63
TXN_00042586,CUST_00561,CARD_95838,2025-12-28T10:30:15.805431Z,39.2,MERCHANT_0073,jewelry,29.7391,85.2716,0,none,10,6,12,403.95
TXN_00028716,CUST_03037,CARD_35700,2026-01-04T21:04:15.805431Z,67.37,MERCHANT_1872,grocery,23.1686,80.9992,0,none,21,6,1,184.97
TXN_00079320,CUST_02602,CARD_59329,2026-01-10T10:06:15.805431Z,16.06,MERCHANT_0028,gas,22.8942,80.8783,0,none,10,5,1,264.0
TXN_00057631,CUST_02517,CARD_00896,2026-01-15T11:26:15.805431Z,292.35,MERCHANT_1163,restaurant,25.4415,80.0686,0,none,11,3,1,207.88
TXN_00082658,CUST_03384,CARD_95520,2026-01-05T05:18:15.805431Z,789.67,MERCHANT_1886,gas,30.3232,79.1816,0,none,5,0,1,155.15
TXN_00016828,CUST_00682,CARD_16442,2026-01-19T04:34:15.805431Z,7205.36,MERCHANT_0288,grocery,18.7144,77.8722,0,none,4,0,1,481.13
TXN_00080555,CUST_00244,CARD_75382,2026-01-20T02:19:15.805431Z,1631.76,MERCHANT_1989,luxury_goods,15.7655,70.6648,0,none,2,1,1,355.47
TXN_00054591,CUST_01224,CARD_39501,2025-12-23T18:48:15.805431Z,596.93,MERCHANT_1280,luxury_goods,22.6177,75.3704,0,none,18,1,12,256.41
TXN_00071043,CUST_04898,CARD_03088,2026-01-13T22:55:15.805431Z,21.19,MERCHANT_0207,electronics,16.6363,86.4219,0,none,22,1,1,172.14
TXN_00062801,CUST_03712,CARD_18137,2025-12-26T21:18:15.805431Z,493.64,MERCHANT_1307,restaurant,13.6923,84.0354,0,none,21,4,12,137.06
TXN_00086943,CUST_03340,CARD_48148,2026-01-12T00:45:15.805431Z,2474.99,MERCHANT_1344,retail,18.6429,74.4403,0,none,0,0,1,237.76
TXN_00003410,CUST_01003,CARD_75848,2026-01-14T01:31:15.805431Z,335.52,MERCHANT_0157,gas,8.4009,80.1133,0,none,1,2,1,303.11
TXN_00041986,CUST_00585,CARD_08728,2025-12-30T08:21:15.805431Z,154.59,MERCHANT_1980,retail,21.589,86.233,0,none,8,1,12,378.75
TXN_00067560,CUST_02330,CARD_93283,2025-12-29T02:59:15.805431Z,28.1,MERCHANT_1012,jewelry,23.1484,73.6825,0,none,2,0,12,196.68
TXN_00003758,CUST_02830,CARD_05330,2026-01-06T13:11:15.805431Z,128.91,MERCHANT_1265,electronics,29.1355,77.5628,0,none,13,1,1,265.24
TXN_00000950,CUST_00612,CARD_51561,2026-01-22T18:39:15.805431Z,3235.53,MERCHANT_0279,luxury_goods,25.4292,80.5586,0,none,18,3,1,191.4
TXN_00033116,CUST_02699,CARD_21233,2026-01-07T13:48:15.805431Z,1883.84,MERCHANT_0292,luxury_goods,21.154,83.435,0,none,13,2,1,109.54
TXN_00013399,CUST_02512,CARD_23133,2026-01-17T10:09:15.805431Z,1653.1,MERCHANT_0848,gas,21.4047,73.3359,0,none,10,5,1,313.62
TXN_00090854,CUST_04549,CARD_92595,2026-01-02T20:27:15.805431Z,4802.09,MERCHANT_1110,grocery,15.8447,74.1008,0,none,20,4,1,222.15
TXN_00060135,CUST_02834,CARD_27221,2026-01-05T07:00:15.805431Z,870.68,MERCHANT_0090,gas,22.311,80.9192,0,none,7,0,1,256.13
TXN_00070294,CUST_02430,CARD_08033,2025-12-27T08:48:15.805431Z,125.05,MERCHANT_0895,restaurant,25.9448,77.0497,0,none,8,5,12,536.59
TXN_00004345,CUST_01050,CARD_96450,2026-01-04T01:03:15.805431Z,337.33,MERCHANT_1988,restaurant,9.6828,81.5626,0,none,1,6,1,385.3
TXN_00044281,CUST_00034,CARD_52219,2026-01-16T12:45:15.805431Z,1559.99,MERCHANT_1500,gas,21.6828,84.7305,0,none,12,4,1,178.96
TXN_00088608,CUST_00443,CARD_02210,2026-01-13T05:18:15.805431Z,176.34,MERCHANT_1890,luxury_goods,23.8837,89.9522,0,none,5,1,1,178.93
TXN_00054802,CUST_01796,CARD_61457,2026-01-18T01:23:15.805431Z,239.91,MERCHANT_0980,grocery,22.2482,80.5638,0,none,1,6,1,434.6
TXN_00021618,CUST_03989,CARD_48007,2026-01-09T04:20:15.805431Z,919.61,MERCHANT_0388,electronics,15.538,85.4362,0,none,4,4,1,306.38
TXN_00024550,CUST_03227,CARD_39856,2025-12-27T18:43:15.805431Z,740.94,MERCHANT_0480,jewelry,14.2292,75.6555,0,none,18,5,12,99.65
TXN_00068197,CUST_04694,CARD_74437,2026-01-11T01:58:15.805431Z,75.52,MERCHANT_1127,grocery,17.7416,85.1623,0,none,1,6,1,296.81
TXN_00097959,CUST_04002,CARD_03711,2025-12-28T08:05:15.805431Z,43.82,MERCHANT_1995,restaurant,21.6112,80.8194,0,none,8,6,12,274.93
TXN_00027409,CUST_04958,CARD_25517,2026-01-01T08:25:15.805431Z,110.02,MERCHANT_1930,electronics,27.6457,82.2116,0,none,8,3,1,457.29
TXN_00050150,CUST_01769,CARD_14499,2026-01-17T19:34:15.805431Z,191.4,MERCHANT_0024,grocery,26.1745,72.8422,0,none,19,5,1,319.48
TXN_00037279,CUST_02119,CARD_46359,2025-12-28T05:22:15.805431Z,706.28,MERCHANT_0254,gas,28.0441,75.7644,0,none,5,6,12,146.87
TXN_00072413,CUST_04463,CARD_61531,2025-12-25T19:54:15.805431Z,3012.51,MERCHANT_0881,retail,13.3165,81.9314,0,none,19,3,12,189.19
TXN_00043289,CUST_02157,CARD_70783,2026-01-03T23:45:15.805431Z,172.64,MERCHANT_0026,electronics,24.3643,81.9463,0,none,23,5,1,180.5
TXN_00050659,CUST_01651,CARD_47819,2026-01-07T11:28:15.805431Z,269.06,MERCHANT_1973,electronics,24.4882,70.6308,0,none,11,2,1,445.09
TXN_00073030,CUST_04991,CARD_71519,2025-12-25T23:42:15.805431Z,7164.43,MERCHANT_0982,jewelry,15.723,75.1301,0,none,23,3,12,325.27
TXN_00085195,CUST_02758,CARD_96716,2025-12-31T23:59:15.805431Z,1800.45,MERCHANT_0121,gas,28.4719,71.4069,0,none,23,2,12,211.37
TXN_00060972,CUST_01635,CARD_80757,2026-01-08T06:26:15.805431Z,4570.73,MERCHANT_1159,luxury_goods,23.4754,80.9742,0,none,6,3,1,229.08
TXN_00035288,CUST_01674,CARD_24921,2026-01-08T05:41:15.805431Z,17791.49,MERCHANT_1188,retail,20.0439,89.2549,0,none,5,3,1,263.5
TXN_00025777,CUST_00108,CARD_73551,2026-01-17T02:40:15.805431Z,1238.7,MERCHANT_0198,gas,21.7816,82.622,0,none,2,5,1,307.69
TXN_00040549,CUST_03043,CARD_24831,2026-01-19T17:27:15.805431Z,780.36,MERCHANT_0345,grocery,19.6026,75.6715,0,none,17,0,1,179.47
TXN_00032644,CUST_02277,CARD_20490,2026-01-10T08:43:15.805431Z,189.16,MERCHANT_1319,restaurant,24.1988,73.5645,0,none,8,5,1,102.07
TXN_00025392,CUST_04572,CARD_41636,2026-01-15T10:59:15.805431Z,607.87,MERCHANT_0910,grocery,17.8915,77.7015,0,none,10,3,1,444.82
TXN_00033415,CUST_03449,CARD_58830,2026-01-14T01:11:15.805431Z,148.16,MERCHANT_1126,luxury_goods,15.8868,73.8871,0,none,1,2,1,136.35
TXN_00074751,CUST_02640,CARD_30010,2026-01-23T04:54:15.805431Z,256.38,MERCHANT_1484,gas,14.7149,81.3393,0,none,4,4,1,307.27
TXN_00078487,CUST_03974,CARD_62722,2026-01-17T22:14:15.805431Z,1079.41,MERCHANT_1793,retail,25.9106,83.1264,0,none,22,5,1,34.77
TXN_00045615,CUST_01302,CARD_44693,2026-01-02T00:43:15.805431Z,79.11,MERCHANT_0535,retail,17.0843,72.4591,0,none,0,4,1,69.62
TXN_00044058,CUST_00277,CARD_63776,2026-01-23T05:51:15.805431Z,99.28,MERCHANT_0274,luxury_goods,30.0522,79.2189,0,none,5,4,1,414.6
TXN_00040607,CUST_01783,CARD_40646,2025-12-30T19:14:15.805431Z,54.05,MERCHANT_0511,restaurant,25.9517,80.3985,0,none,19,1,12,133.73
TXN_00083187,CUST_04338,CARD_22340,2026-01-04T16:43:15.805431Z,1054.76,MERCHANT_1890,jewelry,19.6392,83.4136,0,none,16,6,1,84.41
TXN_00004236,CUST_02978,CARD_38993,2026-01-20T23:56:15.805431Z,36.14,MERCHANT_1123,luxury_goods,23.0687,80.6653,0,none,23,1,1,265.36
TXN_00012524,CUST_01673,CARD_67697,2026-01-19T17:54:15.805431Z,80.0,MERCHANT_1595,luxury_goods,16.7771,85.3217,0,none,17,0,1,220.85
TXN_00049527,CUST_02188,CARD_81418,2025-12-25T00:59:15.805431Z,853.11,MERCHANT_1047,retail,22.3169,85.1137,0,none,0,3,12,467.53
TXN_00094319,CUST_03066,CARD_96274,2026-01-15T00:21:15.805431Z,283.93,MERCHANT_0040,retail,21.9473,79.1304,0,none,0,3,1,299.9
TXN_00007076,CUST_04780,CARD_70846,2026-01-05T20:38:15.805431Z,2944.12,MERCHANT_0388,gas,18.5634,78.5742,0,none,20,0,1,165.42
TXN_00027918,CUST_04061,CARD_14811,2026-01-03T20:05:15.805431Z,694.91,MERCHANT_1970,restaurant,29.3182,74.8167,0,none,20,5,1,377.88
TXN_00084414,CUST_02393,CARD_70920,2026-01-09T07:24:15.805431Z,70.62,MERCHANT_1077,luxury_goods,32.5979,77.3846,0,none,7,4,1,197.08
TXN_00040224,CUST_03215,CARD_80768,2026-01-06T04:59:15.805431Z,960.9,MERCHANT_1564,grocery,31.7719,74.7803,0,none,4,1,1,522.39
TXN_00036720,CUST_03052,CARD_72704,2026-01-15T03:13:15.805431Z,275.43,MERCHANT_0573,luxury_goods,15.5285,82.6134,0,none,3,3,1,214.64
TXN_00086869,CUST_04071,CARD_06842,2026-01-11T05:48:15.805431Z,143.0,MERCHANT_1369,retail,20.8896,75.7965,0,none,5,6,1,386.84
TXN_00035595,CUST_01227,CARD_48021,2025-12-30T21:46:15.805431Z,116.32,MERCHANT_0134,jewelry,18.8614,75.3937,0,none,21,1,12,155.28
TXN_00031608,CUST_04217,CARD_60730,2026-01-18T11:04:15.805431Z,401.18,MERCHANT_0724,gas,19.669,84.628,0,none,11,6,1,325.29
TXN_00025382,CUST_04820,CARD_69381,2026-01-03T07:39:15.805431Z,96.88,MERCHANT_0012,electronics,18.1358,76.2693,0,none,7,5,1,171.14
TXN_00064832,CUST_04331,CARD_77703,2026-01-08T19:22:15.805431Z,3068.78,MERCHANT_0746,gas,30.6483,73.1807,0,none,19,3,1,200.49
TXN_00032021,CUST_00986,CARD_47203,2026-01-20T01:27:15.805431Z,65.87,MERCHANT_1905,luxury_goods,24.6343,66.6876,0,none,1,1,1,273.67
TXN_00026812,CUST_00981,CARD_02565,2025-12-31T04:27:15.805431Z,762.54,MERCHANT_1318,retail,20.0505,84.3271,0,none,4,2,12,411.91
TXN_00025213,CUST_04886,CARD_24554,2025-12-27T03:48:15.805431Z,59.87,MERCHANT_1365,grocery,0.5519,79.9855,0,none,3,5,12,65.01
TXN_00047888,CUST_04933,CARD_33352,2026-01-18T00:33:15.805431Z,8.6,MERCHANT_0843,retail,20.3746,77.7675,0,none,0,6,1,140.34
TXN_00049806,CUST_01558,CARD_07559,2026-01-21T12:06:15.805431Z,5242.31,MERCHANT_1780,luxury_goods,20.9399,78.3299,0,none,12,2,1,264.05
TXN_00043612,CUST_01903,CARD_18334,2025-12-24T23:34:15.805431Z,408.41,MERCHANT_0225,retail,17.4046,83.0528,0,none,23,2,12,215.28
TXN_00067040,CUST_00189,CARD_65175,2026-01-11T23:58:15.805431Z,47.88,MERCHANT_1633,restaurant,22.9195,77.0313,0,none,23,6,1,367.45
TXN_00051862,CUST_02361,CARD_17224,2026-01-23T05:07:15.805431Z,95.34,MERCHANT_0544,grocery,25.9463,80.2266,0,none,5,4,1,137.38
TXN_00097168,CUST_00579,CARD_91410,2026-01-21T03:08:15.805431Z,47.83,MERCHANT_0990,restaurant,16.0962,90.6352,0,none,3,2,1,125.37
TXN_00031805,CUST_03308,CARD_95610,2026-01-11T00:15:15.805431Z,80.81,MERCHANT_0233,electronics,23.8982,74.2459,0,none,0,6,1,481.31
TXN_00002191,CUST_04487,CARD_84640,2026-01-16T09:47:15.805431Z,524.96,MERCHANT_0929,jewelry,19.0496,85.4234,0,none,9,4,1,195.66
TXN_00039813,CUST_01863,CARD_26956,2026-01-13T21:46:15.805431Z,237.29,MERCHANT_1732,grocery,19.1916,80.754,0,none,21,1,1,223.86
TXN_00024427,CUST_04200,CARD_38664,2026-01-20T23:45:15.805431Z,644.16,MERCHANT_0366,jewelry,26.5403,78.8622,0,none,23,1,1,285.33
TXN_00068171,CUST_01424,CARD_87513,2025-12-30T23:37:15.805431Z,455.89,MERCHANT_1299,grocery,16.8292,74.504,0,none,23,1,12,95.68
TXN_00010896,CUST_00538,CARD_01060,2025-12-23T14:07:15.805431Z,175.42,MERCHANT_0599,grocery,26.022,74.48,0,none,14,1,12,207.67
TXN_00081861,CUST_03075,CARD_07237,2025-12-24T19:14:15.805431Z,359.58,MERCHANT_0841,jewelry,12.0966,79.5751,0,none,19,2,12,143.47
TXN_00063066,CUST_00711,CARD_90063,2026-01-08T17:06:15.805431Z,3427.12,MERCHANT_0604,restaurant,20.3769,85.5929,0,none,17,3,1,348.84
TXN_00044553,CUST_01916,CARD_10732,2026-01-11T03:19:15.805431Z,102.83,MERCHANT_0762,electronics,18.0005,76.265,0,none,3,6,1,175.85
TXN_00044063,CUST_01343,CARD_63748,2025-12-24T20:29:15.805431Z,3616.38,MERCHANT_0978,electronics,24.3574,84.1402,0,none,20,2,12,434.49
TXN_00087788,CUST_02665,CARD_87549,2025-12-31T07:16:15.805431Z,79.75,MERCHANT_1837,gas,21.6994,67.5425,0,none,7,2,12,310.36
TXN_00060741,CUST_00895,CARD_83033,2026-01-13T17:29:15.805431Z,230.5,MERCHANT_1829,grocery,21.728,88.1901,0,none,17,1,1,265.4
TXN_00097827,CUST_00428,CARD_25880,2025-12-30T00:35:15.805431Z,81.73,MERCHANT_0995,retail,26.5823,76.1942,0,none,0,1,12,124.15
TXN_00092127,CUST_03119,CARD_23431,2026-01-16T23:34:15.805431Z,116.81,MERCHANT_0403,gas,18.0956,81.354,0,none,23,4,1,237.0
TXN_00019647,CUST_04472,CARD_94107,2025-12-25T17:33:15.805431Z,8833.45,MERCHANT_1323,restaurant,19.1954,80.5136,0,none,17,3,12,77.18
TXN_00072427,CUST_04108,CARD_73234,2026-01-03T01:06:15.805431Z,604.83,MERCHANT_0260,electronics,19.39,81.305,0,none,1,5,1,190.61
TXN_00022100,CUST_04948,CARD_97593,2025-12-28T10:58:15.805431Z,38.62,MERCHANT_0966,jewelry,20.1534,73.5655,0,none,10,6,12,159.59
TXN_00053108,CUST_00788,CARD_25784,2026-01-18T19:24:15.805431Z,241.81,MERCHANT_0983,electronics,24.4625,75.9877,0,none,19,6,1,332.1
TXN_00018079,CUST_03519,CARD_39007,2025-12-24T05:21:15.805431Z,10.04,MERCHANT_0590,electronics,10.487,76.788,0,none,5,2,12,368.7
TXN_00054624,CUST_03922,CARD_99662,2026-01-20T03:35:15.805431Z,111.54,MERCHANT_0159,luxury_goods,27.9694,76.8656,0,none,3,1,1,454.39
TXN_00059541,CUST_02442,CARD_87214,2025-12-27T04:44:15.805431Z,177.74,MERCHANT_1865,grocery,16.6782,77.6806,0,none,4,5,12,392.01
TXN_00053602,CUST_01235,CARD_90029,2026-01-20T20:55:15.805431Z,1027.28,MERCHANT_0216,grocery,24.3294,77.0117,0,none,20,1,1,98.39
TXN_00040211,CUST_01164,CARD_08870,2026-01-01T06:47:15.805431Z,865.43,MERCHANT_1095,electronics,14.3993,80.8031,0,none,6,3,1,414.13
TXN_00024856,CUST_01221,CARD_52365,2025-12-30T18:11:15.805431Z,2240.42,MERCHANT_0162,grocery,30.0892,83.1431,0,none,18,1,12,276.16
TXN_00001219,CUST_03382,CARD_82456,2026-01-11T19:11:15.805431Z,1396.41,MERCHANT_1816,jewelry,23.6845,87.5007,0,none,19,6,1,179.62
TXN_00001750,CUST_03813,CARD_19334,2026-01-07T21:41:15.805431Z,1045.7,MERCHANT_1941,electronics,32.7763,86.496,0,none,21,2,1,345.58
TXN_00018086,CUST_03551,CARD_79388,2026-01-22T15:12:15.805431Z,330.07,MERCHANT_1060,restaurant,21.7425,78.5456,0,none,15,3,1,251.11
TXN_00061471,CUST_04551,CARD_96533,2026-01-02T04:05:15.805431Z,4165.06,MERCHANT_1499,electronics,18.6224,84.1939,0,none,4,4,1,32.19
TXN_00099859,CUST_04284,CARD_75043,2026-01-17T00:51:30.805431Z,1171.0,MERCHANT_1798,luxury_goods,22.7144,79.2684,1,card_cloning,0,5,1,506.36
TXN_00000010,CUST_00760,CARD_63042,2026-01-04T18:33:15.805431Z,179.12,MERCHANT_0736,luxury_goods,13.6227,87.3037,0,none,18,6,1,228.76
TXN_00086064,CUST_03192,CARD_49476,2025-12-29T11:04:15.805431Z,1571.02,MERCHANT_1137,luxury_goods,18.8936,76.8287,0,none,11,0,12,185.92
TXN_00067537,CUST_02454,CARD_91239,2025-12-27T01:46:15.805431Z,1186.19,MERCHANT_0294,gas,18.9081,72.2295,0,none,1,5,12,135.01
TXN_00060063,CUST_00870,CARD_80463,2026-01-06T08:52:15.805431Z,933.88,MERCHANT_1654,restaurant,27.4836,89.362,0,none,8,1,1,300.54
TXN_00072856,CUST_00630,CARD_91792,2026-01-10T00:21:15.805431Z,26.81,MERCHANT_0662,electronics,15.8435,80.5822,0,none,0,5,1,243.98
TXN_00017600,CUST_04925,CARD_63187,2026-01-04T09:47:15.805431Z,41.66,MERCHANT_0541,gas,15.2227,85.477,0,none,9,6,1,357.31
TXN_00042091,CUST_03573,CARD_60116,2026-01-02T22:19:15.805431Z,1842.33,MERCHANT_1121,restaurant,22.1189,77.454,0,none,22,4,1,400.44
TXN_00006296,CUST_00160,CARD_19618,2026-01-13T00:34:15.805431Z,376.68,MERCHANT_1088,restaurant,19.2586,76.7898,0,none,0,1,1,364.81
TXN_00067041,CUST_03081,CARD_54789,2026-01-18T05:32:15.805431Z,315.06,MERCHANT_0863,restaurant,19.2558,84.1653,0,none,5,6,1,244.91
TXN_00031074,CUST_03670,CARD_96963,2026-01-23T08:52:15.805431Z,119.34,MERCHANT_0746,jewelry,18.0627,81.7718,0,none,8,4,1,448.06
TXN_00056979,CUST_04354,CARD_22977,2026-01-22T10:52:15.805431Z,19.87,MERCHANT_0678,luxury_goods,23.4055,80.2603,0,none,10,3,1,213.13
TXN_00007761,CUST_00398,CARD_74336,2026-01-05T04:48:15.805431Z,1722.39,MERCHANT_0861,restaurant,12.511,84.0948,0,none,4,0,1,298.06
TXN_00014247,CUST_03316,CARD_98662,2026-01-09T09:33:15.805431Z,1220.07,MERCHANT_0002,retail,16.7394,80.6881,0,none,9,4,1,447.35
TXN_00033097,CUST_02956,CARD_08817,2025-12-28T00:24:15.805431Z,113.04,MERCHANT_0922,luxury_goods,24.4977,74.9781,0,none,0,6,12,392.29
TXN_00046043,CUST_00049,CARD_57880,2026-01-10T21:40:15.805431Z,260.93,MERCHANT_0372,restaurant,22.6845,80.5912,0,none,21,5,1,75.54
TXN_00009093,CUST_01698,CARD_70254,2026-01-02T05:42:15.805431Z,431.43,MERCHANT_1897,luxury_goods,33.1332,74.8612,0,none,5,4,1,400.01
TXN_00035091,CUST_03859,CARD_24591,2026-01-07T07:50:15.805431Z,122.29,MERCHANT_0517,gas,16.9695,86.9571,0,none,7,2,1,223.62
TXN_00005311,CUST_00922,CARD_07386,2025-12-30T09:58:15.805431Z,999.6,MERCHANT_1450,luxury_goods,18.3609,74.1136,0,none,9,1,12,564.43
TXN_00077812,CUST_04624,CARD_24406,2025-12-28T22:29:15.805431Z,452.74,MERCHANT_1995,electronics,24.2407,68.7138,0,none,22,6,12,573.46
TXN_00019200,CUST_01665,CARD_24332,2026-01-22T20:44:15.805431Z,1186.02,MERCHANT_0998,restaurant,17.8718,83.6218,0,none,20,3,1,308.92
TXN_00034658,CUST_03332,CARD_90313,2026-01-08T00:03:15.805431Z,63.39,MERCHANT_0825,luxury_goods,28.3331,67.1876,0,none,0,3,1,418.5
TXN_00093867,CUST_00148,CARD_76899,2026-01-02T00:19:15.805431Z,155.05,MERCHANT_1091,retail,19.7777,74.5079,0,none,0,4,1,306.94
TXN_00053031,CUST_00648,CARD_90875,2025-12-25T05:43:15.805431Z,968.28,MERCHANT_0465,electronics,23.6421,79.546,0,none,5,3,12,313.7
TXN_00087437,CUST_01359,CARD_58443,2025-12-24T02:08:15.805431Z,422.96,MERCHANT_0570,electronics,19.8638,83.9544,0,none,2,2,12,432.88
TXN_00014853,CUST_03865,CARD_40486,2025-12-31T22:32:15.805431Z,337.38,MERCHANT_0730,luxury_goods,21.1625,76.5128,0,none,22,2,12,368.17
TXN_00031396,CUST_01854,CARD_69900,2026-01-10T16:28:15.805431Z,81.71,MERCHANT_1496,retail,13.2304,89.9514,0,none,16,5,1,694.76
TXN_00020230,CUST_00588,CARD_43962,2026-01-21T00:36:15.805431Z,242.6,MERCHANT_0951,luxury_goods,17.833,78.7219,0,none,0,2,1,166.77
TXN_00086184,CUST_03524,CARD_65395,2026-01-18T02:41:15.805431Z,105.0,MERCHANT_1124,restaurant,23.2708,76.1658,0,none,2,6,1,377.47
TXN_00014037,CUST_00196,CARD_08830,2026-01-21T20:37:15.805431Z,1508.47,MERCHANT_1103,jewelry,15.369,75.9594,0,none,20,2,1,590.33
TXN_00064887,CUST_03652,CARD_88827,2026-01-19T19:59:15.805431Z,323.68,MERCHANT_1941,electronics,18.0293,79.7047,0,none,19,0,1,105.43
TXN_00094812,CUST_03566,CARD_22390,2026-01-05T02:32:15.805431Z,863.83,MERCHANT_1434,electronics,22.0743,76.6342,0,none,2,0,1,252.35
TXN_00017537,CUST_00718,CARD_94498,2026-01-20T23:35:15.805431Z,189.77,MERCHANT_1942,luxury_goods,20.1694,80.5568,0,none,23,1,1,49.5
TXN_00091703,CUST_04228,CARD_09395,2026-01-19T08:57:15.805431Z,2373.21,MERCHANT_0262,jewelry,14.6186,83.4697,0,none,8,0,1,104.81
TXN_00090903,CUST_04721,CARD_69053,2025-12-30T20:05:15.805431Z,3541.49,MERCHANT_1285,retail,15.9216,79.9641,0,none,20,1,12,518.74
TXN_00013794,CUST_04999,CARD_12494,2025-12-23T17:03:15.805431Z,1504.76,MERCHANT_1067,electronics,10.073,76.3687,0,none,17,1,12,117.73
TXN_00056706,CUST_04467,CARD_97988,2025-12-26T08:02:15.805431Z,1717.26,MERCHANT_0115,gas,17.3901,73.6908,0,none,8,4,12,370.36
TXN_00002138,CUST_02457,CARD_31446,2026-01-06T10:09:15.805431Z,784.51,MERCHANT_1106,gas,19.6948,80.3744,0,none,10,1,1,563.45
TXN_00014103,CUST_03099,CARD_92547,2025-12-26T04:53:15.805431Z,4034.27,MERCHANT_1780,luxury_goods,13.9703,76.597,0,none,4,4,12,59.04
TXN_00063727,CUST_03295,CARD_99512,2025-12-27T22:29:15.805431Z,2086.71,MERCHANT_0174,electronics,17.238,82.4995,0,none,22,5,12,260.61
